ID,Stock,IC,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
4882,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
4883,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
4884,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
4885,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
4886,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
4887,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
4888,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
4889,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
4890,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
4891,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
4892,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
4893,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
4894,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
4895,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
4896,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
4897,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
4898,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
4899,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
4900,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
4901,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
4902,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
4903,debut,?,00,00,00,00,00,00,00,00,09,00,00,00,00
4904,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
4905,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
4906,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
4907,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
4908,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
4909,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
4910,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
4911,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
4912,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
4913,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
4914,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
4915,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
4916,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
4917,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
4918,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
4919,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
4920,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
4921,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
4922,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
4923,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
4924,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
4925,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
4926,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
4927,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
4928,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
4929,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
4930,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
4931,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
4932,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
4933,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
4934,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
4935,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
4936,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
4937,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
4938,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
4939,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
4940,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
4941,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
4942,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
4943,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
4944,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
4945,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
4946,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
4947,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
4948,debut,?,00,00,00,00,00,00,00,00,10,00,00,00,00
4949,debut,?,00,00,00,00,00,00,00,00,10,00,00,00,00
4950,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
4951,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
4952,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
4953,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
4954,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
4955,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
4956,debut,?,00,00,00,00,00,00,00,00,10,00,00,00,00
4957,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
4958,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
4959,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
4960,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
4961,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
4962,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
4963,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
4964,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
4965,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
4966,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
4967,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
4968,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
4969,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
4970,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
4971,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
4972,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
4973,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
4974,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
4975,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
4976,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
4977,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
4978,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
4979,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
4980,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
4981,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
4982,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
4983,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
4984,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
4985,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
4986,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
4987,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
4988,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
4989,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
4990,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
4991,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
4992,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
4993,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
4994,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
4995,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
4996,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
4997,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
4998,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
4999,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5000,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5001,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5002,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5003,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5004,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5005,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5006,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5007,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5008,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5009,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5010,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5011,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5012,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5013,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5014,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5015,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5016,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5017,debut,?,00,00,00,00,00,00,00,00,12,00,00,00,00
5018,main,500,00,00,00,00,00,00,00,00,00,00,00,00,00
5019,monthly,500,00,00,00,00,00,00,00,00,00,01,?,?,?
5020,monthly,500,00,00,00,00,00,00,00,00,00,01,?,?,?
5021,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5022,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5023,monthly,500,00,00,00,00,00,00,00,00,00,02,?,?,?
5024,monthly,500,00,00,00,00,00,00,00,00,00,02,?,?,?
5025,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5026,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5027,monthly,500,00,00,00,00,00,00,00,00,00,03,?,?,?
5028,monthly,500,00,00,00,00,00,00,00,00,00,03,?,?,?
5029,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5030,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5031,monthly,500,00,00,00,00,00,00,00,00,00,04,?,?,?
5032,monthly,500,00,00,00,00,00,00,00,00,00,04,?,?,?
5033,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5034,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5035,monthly,500,00,00,00,00,00,00,00,00,00,05,?,?,?
5036,monthly,500,00,00,00,00,00,00,00,00,00,05,?,?,?
5037,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5038,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5039,monthly,500,00,00,00,00,00,00,00,00,00,06,?,?,?
5040,monthly,500,00,00,00,00,00,00,00,00,00,06,?,?,?
5041,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5042,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5043,monthly,500,00,00,00,00,00,00,00,00,00,07,?,?,?
5044,monthly,500,00,00,00,00,00,00,00,00,00,07,?,?,?
5045,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5046,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5047,monthly,500,00,00,00,00,00,00,00,00,00,08,?,?,?
5048,monthly,500,00,00,00,00,00,00,00,00,00,08,?,?,?
5049,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5050,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5051,monthly,500,00,00,00,00,00,00,00,00,00,09,?,?,?
5052,monthly,500,00,00,00,00,00,00,00,00,00,09,?,?,?
5053,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5054,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5055,monthly,500,00,00,00,00,00,00,00,00,00,10,?,?,?
5056,monthly,500,00,00,00,00,00,00,00,00,00,10,?,?,?
5057,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5058,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5059,monthly,500,00,00,00,00,00,00,00,00,00,11,?,?,?
5060,monthly,500,00,00,00,00,00,00,00,00,00,11,?,?,?
5061,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5062,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5063,monthly,500,00,00,00,00,00,00,00,00,00,12,?,?,?
5064,monthly,500,00,00,00,00,00,00,00,00,00,12,?,?,?
5065,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5066,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5067,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5068,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5069,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5070,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5071,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5072,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5073,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5074,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5075,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5076,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5077,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5078,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5079,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5080,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5081,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5082,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5083,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5084,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5085,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5086,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5087,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5088,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5089,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5090,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5091,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5092,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5093,main,1000,00,00,00,00,00,00,00,00,00,00,00,00,00
5094,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5095,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5096,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5097,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5098,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5099,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5100,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5101,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5102,debut,500,00,00,00,00,00,00,00,00,00,01,00,00,00
5103,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5104,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5105,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5106,debut,500,00,00,00,00,00,00,00,00,00,01,00,00,00
5107,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5108,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5109,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5110,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5111,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5112,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5113,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5114,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5115,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5116,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5117,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5118,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5119,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5120,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5121,debut,500,00,00,00,00,00,00,00,00,00,02,00,00,00
5122,debut,500,00,00,00,00,00,00,00,00,00,02,00,00,00
5123,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5124,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5125,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5126,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5127,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5128,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5129,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5130,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5131,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5132,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5133,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5134,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5135,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5136,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5137,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5138,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5139,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5140,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5141,debut,500,00,00,00,00,00,00,00,00,00,03,00,00,00
5142,debut,500,00,00,00,00,00,00,00,00,00,03,00,00,00
5143,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5144,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5145,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5146,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5147,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5148,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5149,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5150,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5151,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5152,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5153,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5154,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5155,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5156,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5157,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5158,debut,500,00,00,00,00,00,00,00,00,00,03,00,00,00
5159,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5160,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5161,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5162,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5163,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5164,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5165,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5166,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5167,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5168,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5169,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5170,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5171,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5172,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5173,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5174,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5175,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5176,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5177,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5178,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5179,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5180,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5181,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5182,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5183,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5184,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5185,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5186,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5187,debut,500,00,00,00,00,00,00,00,00,00,04,00,00,00
5188,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5189,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5190,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5191,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5192,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5193,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5194,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5195,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5196,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5197,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5198,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5199,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5200,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5201,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5202,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5203,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5204,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5205,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5206,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5207,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5208,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5209,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5210,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5211,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5212,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5213,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5214,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5215,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5216,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5217,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5218,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5219,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5220,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5221,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5222,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5223,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5224,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5225,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5226,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5227,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5228,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5229,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5230,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5231,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5232,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5233,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5234,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5235,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5236,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5237,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5238,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5239,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5240,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5241,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5242,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5243,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5244,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5245,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5246,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5247,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5248,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5249,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5250,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5251,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5252,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5253,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5254,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5255,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5256,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5257,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5258,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5259,debut,500,00,00,00,00,00,00,00,00,00,06,00,00,00
5260,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5261,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5262,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5263,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5264,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5265,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5266,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5267,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5268,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5269,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5270,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5271,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5272,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5273,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5274,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5275,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5276,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5277,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5278,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5279,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5280,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5281,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5282,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5283,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5284,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5285,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5286,debut,500,00,00,00,00,00,00,00,00,00,07,00,00,00
5287,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5288,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5289,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5290,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5291,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5292,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5293,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5294,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5295,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5296,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5297,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5298,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5299,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5300,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
5301,none,0,00,00,00,00,00,00,00,00,00,00,00,00,00
