ID,mainStock,Glacial Grocer,Affogato,Frozen Collectives Emporium,Battle Shop,Toy Trunk,Sugar Rush,United Terrafrost Post Office,Plushie Palace,Grooming Parlour,Ralph's Page Turners,Jacobi's Companion Reserve,Snow Jar Igloo,Golden Touch
5098,main,0,0,0,0,0,0,0,0,0,0,1,0,0
5099,main,0,0,0,0,0,0,0,0,0,0,1,0,0
5100,main,0,0,0,0,0,0,0,0,0,0,1,0,0
5101,main,0,0,0,0,0,0,0,0,0,0,1,0,0
5102,none,0,0,0,0,0,0,0,0,0,0,0,0,0
5103,main,0,0,0,0,0,0,0,1,0,0,0,0,0
5104,main,0,0,0,0,0,0,0,1,0,0,0,0,0
5105,main,0,0,0,0,1,0,0,0,0,0,0,0,0
5106,main,0,0,0,0,0,0,0,0,0,0,0,1,0
5107,none,0,0,0,0,0,0,0,0,0,0,0,0,0
5108,none,0,0,0,0,0,0,0,0,0,0,0,0,0
5109,none,0,0,0,0,0,0,0,0,0,0,0,0,0
5110,none,0,0,0,0,0,0,0,0,0,0,0,0,0
5111,none,0,0,0,0,0,0,0,0,0,0,0,0,0
5112,none,0,0,0,0,0,0,0,0,0,0,0,0,0
5113,none,0,0,0,0,0,0,0,0,0,0,0,0,0
5114,none,0,0,0,0,0,0,0,0,0,0,0,0,0
5115,none,0,0,0,0,0,0,0,0,0,0,0,0,0
5116,none,0,0,0,0,0,0,0,0,0,0,0,0,0
5117,none,0,0,0,0,0,0,0,0,0,0,0,0,0
5118,none,0,0,0,0,0,0,0,0,0,0,0,0,0
5119,none,0,0,0,0,0,0,0,0,0,0,0,0,0
5120,none,0,0,0,0,0,0,0,0,0,0,0,0,0
5121,main,0,0,0,0,0,0,0,0,0,0,0,1,0
5122,none,0,0,0,0,0,0,0,0,0,0,0,0,0
5123,none,0,0,0,0,0,0,0,0,0,0,0,0,0
5124,none,0,0,0,0,0,0,0,0,0,0,0,0,0
5125,none,0,0,0,0,0,0,0,0,0,0,0,0,0
5126,none,0,0,0,0,0,0,0,0,0,0,0,0,0
5127,none,0,0,0,0,0,0,0,0,0,0,0,0,0
5128,none,0,0,0,0,0,0,0,0,0,0,0,0,0
5129,none,0,0,0,0,0,0,0,0,0,0,0,0,0
5130,none,0,0,0,0,0,0,0,0,0,0,0,0,0
5131,none,0,0,0,0,0,0,0,0,0,0,0,0,0
5132,none,0,0,0,0,0,0,0,0,0,0,0,0,0
5133,none,0,0,0,0,0,0,0,0,0,0,0,0,0
5134,none,0,0,0,0,0,0,0,0,0,0,0,0,0
5135,none,0,0,0,0,0,0,0,0,0,0,0,0,0
5136,none,0,0,0,0,0,0,0,0,0,0,0,0,0
5137,none,0,0,0,0,0,0,0,0,0,0,0,0,0
5138,none,0,0,0,0,0,0,0,0,0,0,0,0,0
5139,none,0,0,0,0,0,0,0,0,0,0,0,0,0
5140,none,0,0,0,0,0,0,0,0,0,0,0,0,0
5141,none,0,0,0,0,0,0,0,0,0,0,0,0,0
5142,main,0,0,0,0,0,0,0,0,0,0,0,1,0
5143,main,0,0,0,0,0,0,0,0,1,0,0,0,0
5144,main,0,0,0,0,0,0,0,1,0,0,0,0,0
5145,main,0,0,0,0,0,1,0,0,0,0,0,0,0
5146,main,0,0,0,0,1,0,0,0,0,0,0,0,0
5147,main,0,0,0,0,0,0,0,1,0,0,0,0,0
5148,main,0,0,0,0,0,0,0,0,1,0,0,0,0
5149,main,0,0,0,0,0,0,0,0,1,0,0,0,0
5150,main,0,0,0,0,0,0,0,0,1,0,0,0,0
5151,main,0,0,0,0,0,0,0,0,1,0,0,0,0
5152,main,0,0,0,0,0,0,0,0,1,0,0,0,0
5153,main,0,0,0,0,1,0,0,0,0,0,0,0,0
5154,main,0,0,0,0,0,1,0,0,0,0,0,0,0
5155,main,0,0,0,0,0,0,0,0,1,0,0,0,0
5156,main,0,0,0,0,1,0,0,0,0,0,0,0,0
5157,main,0,0,0,0,0,0,1,0,0,0,0,0,0
5158,main,0,0,0,0,0,0,0,0,0,0,0,1,0
5159,main,0,0,0,0,0,0,0,1,0,0,0,0,0
5160,main,0,0,0,0,0,0,0,1,0,0,0,0,0
5161,main,0,0,1,0,0,0,0,0,0,0,0,0,0
5162,main,0,0,0,0,0,0,0,0,1,0,0,0,0
5163,main,0,0,0,0,0,0,0,0,1,0,0,0,0
5164,main,0,0,0,0,1,0,0,0,0,0,0,0,0
5165,main,0,0,0,0,0,0,0,1,0,0,0,0,0
5166,main,0,0,0,0,0,0,0,1,0,0,0,0,0
5167,main,0,0,0,0,0,0,0,1,0,0,0,0,0
5168,none,0,0,0,0,0,0,0,0,0,0,0,0,0
5169,main,0,0,0,0,0,0,0,1,0,0,0,0,0
5170,Novitaria,1,1,1,1,1,1,1,1,1,1,1,0,0
5171,none,0,0,0,0,0,0,0,0,0,0,0,0,0
5172,none,0,0,0,0,0,0,0,0,0,0,0,0,0
5173,Novitaria,1,1,1,1,1,1,1,1,1,1,1,0,0
5174,none,0,0,0,0,0,0,0,0,0,0,0,0,0
5175,none,0,0,0,0,0,0,0,0,0,0,0,0,0
5176,none,0,0,0,0,0,0,0,0,0,0,0,0,0
5177,none,0,0,0,0,0,0,0,0,0,0,0,0,0
5178,none,0,0,0,0,0,0,0,0,0,0,0,0,0
5179,none,0,0,0,0,0,0,0,0,0,0,0,0,0
5180,none,0,0,0,0,0,0,0,0,0,0,0,0,0
5181,none,0,0,0,0,0,0,0,0,0,0,0,0,0
5182,none,0,0,0,0,0,0,0,0,0,0,0,0,0
5183,none,0,0,0,0,0,0,0,0,0,0,0,0,0
5184,none,0,0,0,0,0,0,0,0,0,0,0,0,0
5185,none,0,0,0,0,0,0,0,0,0,0,0,0,0
5186,main,0,0,0,0,0,0,0,0,0,1,0,0,0
5187,main,0,0,0,0,0,0,0,0,0,0,0,1,0
5188,none,0,0,0,0,0,0,0,0,0,0,0,0,0
5189,none,0,0,0,0,0,0,0,0,0,0,0,0,0
5190,none,0,0,0,0,0,0,0,0,0,0,0,0,0
5191,none,0,0,0,0,0,0,0,0,0,0,0,0,0
5192,none,0,0,0,0,0,0,0,0,0,0,0,0,0
5193,main,0,0,0,0,0,0,0,1,0,0,0,0,0
5194,main,0,0,0,0,0,0,0,1,0,0,0,0,0
5195,main,0,0,0,0,0,0,0,1,0,0,0,0,0
5196,main,0,0,0,0,0,0,0,1,0,0,0,0,0
5197,main,0,0,0,0,0,0,0,1,0,0,0,0,0
5198,main,0,0,0,0,0,0,0,1,0,0,0,0,0
5199,main,0,0,0,0,0,0,0,1,0,0,0,0,0
5200,main,0,0,0,0,0,0,0,1,0,0,0,0,0
5201,main,0,0,0,0,0,0,0,1,0,0,0,0,0
5202,main,0,0,0,0,0,0,0,1,0,0,0,0,0
5203,main,0,0,0,0,0,0,0,1,0,0,0,0,0
5204,main,0,0,0,0,0,0,0,1,0,0,0,0,0
5205,main,0,0,0,0,0,0,0,0,1,0,0,0,0
5206,main,0,0,0,0,0,1,0,0,0,0,0,0,0
5207,main,0,1,0,0,0,0,0,0,0,0,0,0,0
5208,main,0,1,0,0,0,0,0,0,0,0,0,0,0
5209,none,0,0,0,0,0,0,0,0,0,0,0,0,0
5210,none,0,0,0,0,0,0,0,0,0,0,0,0,0
5211,main,0,0,1,0,0,0,0,0,0,0,0,0,0
5212,none,0,0,0,0,0,0,0,0,0,0,0,0,0
5213,main,0,0,0,0,0,0,0,1,0,0,0,0,0
5214,main,0,0,0,0,0,1,0,0,0,0,0,0,0
5215,main,0,0,0,0,0,1,0,0,0,0,0,0,0
5216,main,0,0,0,0,0,1,0,0,0,0,0,0,0
5217,main,0,0,0,0,0,1,0,0,0,0,0,0,0
5218,main,0,0,0,0,0,1,0,0,0,0,0,0,0
5219,main,0,0,0,0,0,1,0,0,0,0,0,0,0
5220,main,0,0,0,0,0,1,0,0,0,0,0,0,0
5221,main,0,0,0,0,0,1,0,0,0,0,0,0,0
5222,main,0,0,0,0,0,1,0,0,0,0,0,0,0
5223,main,0,0,0,0,0,1,0,0,0,0,0,0,0
5224,main,0,0,0,0,0,1,0,0,0,0,0,0,0
5225,main,0,0,0,0,0,1,0,0,0,0,0,0,0
5226,main,0,0,0,0,0,1,0,0,0,0,0,0,0
5227,main,0,0,0,0,0,1,0,0,0,0,0,0,0
5228,main,0,0,0,0,0,1,0,0,0,0,0,0,0
5229,main,0,0,0,0,0,1,0,0,0,0,0,0,0
5230,main,0,0,0,0,0,1,0,0,0,0,0,0,0
5231,main,1,0,0,0,0,0,0,0,0,0,0,0,0
5232,main,0,0,0,0,0,0,0,1,0,0,0,0,0
5233,main,0,0,0,0,0,0,0,0,0,0,1,0,0
5234,main,0,0,0,0,0,0,0,1,0,0,0,0,0
5235,main,0,0,0,0,0,0,0,1,0,0,0,0,0
5236,main,0,0,0,0,0,0,0,1,0,0,0,0,0
5237,main,0,0,0,0,0,0,0,1,0,0,0,0,0
5238,main,0,0,0,0,0,0,1,0,0,0,0,0,0
5239,main,0,0,0,0,0,0,0,1,0,0,0,0,0
5240,none,0,0,0,0,0,0,0,0,0,0,0,0,0
5241,none,0,0,0,0,0,0,0,0,0,0,0,0,0
5242,none,0,0,0,0,0,0,0,0,0,0,0,0,0
5243,main,0,0,0,1,0,0,0,0,0,0,0,0,0
5244,main,0,0,0,0,0,0,1,0,0,0,0,0,0
5245,main,0,0,0,0,0,0,0,1,0,0,0,0,0
5246,main,0,0,0,0,0,0,0,1,0,0,0,0,0
5247,Summer,1,1,1,1,1,1,1,1,1,1,1,0,0
5248,none,0,0,0,0,0,0,0,0,0,0,0,0,0
5249,none,0,0,0,0,0,0,0,0,0,0,0,0,0
5250,none,0,0,0,0,0,0,0,0,0,0,0,0,0
5251,none,0,0,0,0,0,0,0,0,0,0,0,0,0
5252,none,0,0,0,0,0,0,0,0,0,0,0,0,0
5253,none,0,0,0,0,0,0,0,0,0,0,0,0,0
5254,none,0,0,0,0,0,0,0,0,0,0,0,0,0
5255,none,0,0,0,0,0,0,0,0,0,0,0,0,0
5256,none,0,0,0,0,0,0,0,0,0,0,0,0,0
5257,none,0,0,0,0,0,0,0,0,0,0,0,0,0
5258,main,0,0,0,0,0,0,0,1,0,0,0,0,0
5259,none,0,0,0,0,0,0,0,0,0,0,0,0,0
5260,none,0,0,0,0,0,0,0,0,0,0,0,0,0
5261,none,0,0,0,0,0,0,0,0,0,0,0,0,0
5262,none,0,0,0,0,0,0,0,0,0,0,0,0,0
5263,none,0,0,0,0,0,0,0,0,0,0,0,0,0
5264,none,0,0,0,0,0,0,0,0,0,0,0,0,0
5265,none,0,0,0,0,0,0,0,0,0,0,0,0,0
5266,none,0,0,0,0,0,0,0,0,0,0,0,0,0
5267,none,0,0,0,0,0,0,0,0,0,0,0,0,0
5268,none,0,0,0,0,0,0,0,0,0,0,0,0,0
5269,none,0,0,0,0,0,0,0,0,0,0,0,0,0
5270,none,0,0,0,0,0,0,0,0,0,0,0,0,0
5271,none,0,0,0,0,0,0,0,0,0,0,0,0,0
5272,none,0,0,0,0,0,0,0,0,0,0,0,0,0
5273,none,0,0,0,0,0,0,0,0,0,0,0,0,0
5274,none,0,0,0,0,0,0,0,0,0,0,0,0,0
5275,none,0,0,0,0,0,0,0,0,0,0,0,0,0
5276,none,0,0,0,0,0,0,0,0,0,0,0,0,0
5277,none,0,0,0,0,0,0,0,0,0,0,0,0,0
5278,none,0,0,0,0,0,0,0,0,0,0,0,0,0
5279,none,0,0,0,0,0,0,0,0,0,0,0,0,0
5280,main,0,0,0,0,0,0,0,0,1,0,0,0,0
5281,main,0,0,0,0,0,0,0,0,1,0,0,0,0
5282,main,0,0,0,0,0,0,0,0,1,0,0,0,0
5283,main,0,0,0,0,0,0,0,0,1,0,0,0,0
5284,main,0,0,0,0,0,0,0,0,1,0,0,0,0
5285,none,0,0,0,0,0,0,0,0,0,0,0,0,0
5286,main,0,0,0,0,0,0,0,0,0,0,0,1,0
5287,main,0,0,0,0,0,0,0,0,1,0,0,0,0
5288,main,0,0,0,0,1,0,0,0,0,0,0,0,0
5289,main,0,0,0,0,1,0,0,0,0,0,0,0,0
5290,main,0,0,0,0,1,0,0,0,0,0,0,0,0
5291,none,0,0,0,0,0,0,0,0,0,0,0,0,0
5292,none,0,0,0,0,0,0,0,0,0,0,0,0,0
5293,none,0,0,0,0,0,0,0,0,0,0,0,0,0
5294,none,0,0,0,0,0,0,0,0,0,0,0,0,0
5295,none,0,0,0,0,0,0,0,0,0,0,0,0,0
5296,none,0,0,0,0,0,0,0,0,0,0,0,0,0
5297,none,0,0,0,0,0,0,0,0,0,0,0,0,0
5298,main,0,0,0,0,0,0,1,0,0,0,0,0,0
5299,main,0,0,0,0,0,0,1,0,0,0,0,0,0
5300,main,0,0,0,0,0,0,1,0,0,0,0,0,0
5301,main,0,0,0,0,0,0,1,0,0,0,0,0,0
5302,main,0,0,0,0,0,0,1,0,0,0,0,0,0
5303,main,1,0,0,0,0,0,0,0,0,0,0,0,0
5304,main,1,0,0,0,0,0,0,0,0,0,0,0,0
5305,main,1,0,0,0,0,0,0,0,0,0,0,0,0
5306,main,1,0,0,0,0,0,0,0,0,0,0,0,0
5307,main,1,0,0,0,0,0,0,0,0,0,0,0,0
5308,main,0,0,0,0,0,0,1,0,0,0,0,0,0
5309,main,0,0,0,0,1,0,0,0,0,0,0,0,0
5310,main,0,0,0,0,0,0,0,0,1,0,0,0,0
5311,main,0,0,0,0,0,0,0,0,1,0,0,0,0
5312,main,0,0,0,0,0,0,0,0,1,0,0,0,0
5313,main,0,0,0,0,0,0,0,0,1,0,0,0,0
5314,main,0,0,0,0,0,0,0,0,1,0,0,0,0
5315,none,0,0,0,0,0,0,0,0,0,0,0,0,0
5316,none,0,0,0,0,0,0,0,0,0,0,0,0,0
5317,Autumn,1,1,1,1,1,1,1,1,1,1,1,0,0
5318,none,0,0,0,0,0,0,0,0,0,0,0,0,0
5319,none,0,0,0,0,0,0,0,0,0,0,0,0,0
5320,main,0,0,1,0,0,0,0,0,0,0,0,0,0
5321,main,0,0,1,0,0,0,0,0,0,0,0,0,0
5322,main,0,0,1,0,0,0,0,0,0,0,0,0,0
5323,main,0,0,1,0,0,0,0,0,0,0,0,0,0
5324,main,0,0,1,0,0,0,0,0,0,0,0,0,0
5325,main,0,0,0,0,0,0,0,1,0,0,0,0,0
5326,main,0,0,0,0,0,0,0,1,0,0,0,0,0
5327,main,0,0,0,0,0,0,0,1,0,0,0,0,0
5328,main,0,0,0,0,0,0,0,1,0,0,0,0,0
5329,main,0,0,0,0,0,0,0,1,0,0,0,0,0
5330,main,0,0,0,0,1,0,0,0,0,0,0,0,0
5331,main,0,0,0,0,1,0,0,0,0,0,0,0,0
5332,main,0,0,0,0,1,0,0,0,0,0,0,0,0
5333,main,0,0,0,0,1,0,0,0,0,0,0,0,0
5334,main,0,0,0,0,1,0,0,0,0,0,0,0,0
5335,none,0,0,0,0,0,0,0,0,0,0,0,0,0
5336,main,0,0,0,0,0,0,0,0,0,0,0,1,0
5337,main,0,0,0,0,0,0,0,1,0,0,0,0,0
5338,main,0,0,0,0,0,0,0,1,0,0,0,0,0
5339,main,0,0,0,0,0,0,0,1,0,0,0,0,0
5340,main,0,0,0,0,0,0,0,1,0,0,0,0,0
5341,main,0,0,0,0,1,0,0,0,0,0,0,0,0
5342,none,0,0,0,0,0,0,0,0,0,0,0,0,0
5343,none,0,0,0,0,0,0,0,0,0,0,0,0,0
5344,none,0,0,0,0,0,0,0,0,0,0,0,0,0
5345,none,0,0,0,0,0,0,0,0,0,0,0,0,0
5346,none,0,0,0,0,0,0,0,0,0,0,0,0,0
5347,none,0,0,0,0,0,0,0,0,0,0,0,0,0
5348,none,0,0,0,0,0,0,0,0,0,0,0,0,0
5349,none,0,0,0,0,0,0,0,0,0,0,0,0,0
5350,none,0,0,0,0,0,0,0,0,0,0,0,0,0
5351,main,0,0,0,0,0,0,0,0,0,0,0,1,0
5352,main,0,0,0,0,0,0,0,0,0,1,0,0,0
5353,none,0,0,0,0,0,0,0,0,0,0,0,0,0
5354,main,0,0,0,0,1,0,0,0,0,0,0,0,0
5355,main,0,0,0,0,1,0,0,0,0,0,0,0,0
5356,none,0,0,0,0,0,0,0,0,0,0,0,0,0
5357,none,0,0,0,0,0,0,0,0,0,0,0,0,0
5358,none,0,0,0,0,0,0,0,0,0,0,0,0,0
5359,none,0,0,0,0,0,0,0,0,0,0,0,0,0
5360,none,0,0,0,0,0,0,0,0,0,0,0,0,0
5361,none,0,0,0,0,0,0,0,0,0,0,0,0,0
5362,none,0,0,0,0,0,0,0,0,0,0,0,0,0
5363,none,0,0,0,0,0,0,0,0,0,0,0,0,0
5364,none,0,0,0,0,0,0,0,0,0,0,0,0,0
5365,none,0,0,0,0,0,0,0,0,0,0,0,0,0
5366,none,0,0,0,0,0,0,0,0,0,0,0,0,0
5367,none,0,0,0,0,0,0,0,0,0,0,0,0,0
5368,none,0,0,0,0,0,0,0,0,0,0,0,0,0
5369,none,0,0,0,0,0,0,0,0,0,0,0,0,0
5370,none,0,0,0,0,0,0,0,0,0,0,0,0,0
5371,none,0,0,0,0,0,0,0,0,0,0,0,0,0
5372,none,0,0,0,0,0,0,0,0,0,0,0,0,0
5373,none,0,0,0,0,0,0,0,0,0,0,0,0,0
5374,none,0,0,0,0,0,0,0,0,0,0,0,0,0
5375,none,0,0,0,0,0,0,0,0,0,0,0,0,0
5376,none,0,0,0,0,0,0,0,0,0,0,0,0,0
5377,main,0,0,0,0,0,0,0,0,0,0,0,1,0
5378,none,0,0,0,0,0,0,0,0,0,0,0,0,0
5379,main,0,0,0,0,0,0,0,0,0,0,0,1,0
5380,main,0,0,0,0,0,0,0,0,1,0,0,0,0
5381,main,0,0,0,0,1,0,0,0,0,0,0,0,0
5382,main,0,0,0,0,0,0,0,0,1,0,0,0,0
5383,main,0,0,0,0,0,0,0,1,0,0,0,0,0
5384,main,0,0,0,0,0,0,0,1,0,0,0,0,0
5385,main,0,0,0,0,0,0,0,1,0,0,0,0,0
5386,main,0,0,0,0,0,0,0,1,0,0,0,0,0
5387,main,0,0,0,0,0,0,0,1,0,0,0,0,0
5388,main,0,0,0,0,0,0,0,0,0,0,0,1,0
5389,none,0,0,0,0,0,0,0,0,0,0,0,0,0
5390,none,0,0,0,0,0,0,0,0,0,0,0,0,0
5391,none,0,0,0,0,0,0,0,0,0,0,0,0,0
5392,none,0,0,0,0,0,0,0,0,0,0,0,0,0
5393,none,0,0,0,0,0,0,0,0,0,0,0,0,0
5394,none,0,0,0,0,0,0,0,0,0,0,0,0,0
5395,none,0,0,0,0,0,0,0,0,0,0,0,0,0
5396,none,0,0,0,0,0,0,0,0,0,0,0,0,0
5397,none,0,0,0,0,0,0,0,0,0,0,0,0,0
5398,none,0,0,0,0,0,0,0,0,0,0,0,0,0
5399,none,0,0,0,0,0,0,0,0,0,0,0,0,0
5400,none,0,0,0,0,0,0,0,0,0,0,0,0,0
5401,none,0,0,0,0,0,0,0,0,0,0,0,0,0
5402,none,0,0,0,0,0,0,0,0,0,0,0,0,0
5403,none,0,0,0,0,0,0,0,0,0,0,0,0,0
5404,none,0,0,0,0,0,0,0,0,0,0,0,0,0
5405,none,0,0,0,0,0,0,0,0,0,0,0,0,0
5406,none,0,0,0,0,0,0,0,0,0,0,0,0,0
5407,none,0,0,0,0,0,0,0,0,0,0,0,0,0
5408,none,0,0,0,0,0,0,0,0,0,0,0,0,0
5409,none,0,0,0,0,0,0,0,0,0,0,0,0,0
5410,none,0,0,0,0,0,0,0,0,0,0,0,0,0
5411,none,0,0,0,0,0,0,0,0,0,0,0,0,0
5412,none,0,0,0,0,0,0,0,0,0,0,0,0,0
5413,none,0,0,0,0,0,0,0,0,0,0,0,0,0
5414,none,0,0,0,0,0,0,0,0,0,0,0,0,0
5415,none,0,0,0,0,0,0,0,0,0,0,0,0,0
5416,none,0,0,0,0,0,0,0,0,0,0,0,0,0
5417,none,0,0,0,0,0,0,0,0,0,0,0,0,0
5418,none,0,0,0,0,0,0,0,0,0,0,0,0,0
5419,main,0,0,0,0,0,0,0,0,0,0,1,0,0
5420,main,0,0,0,0,0,0,0,0,1,0,0,0,0
5421,none,0,0,0,0,0,0,0,0,0,0,0,0,0
5422,main,0,0,0,0,0,0,0,1,0,0,0,0,0
5423,none,0,0,0,0,0,0,0,0,0,0,0,0,0
5424,none,0,0,0,0,0,0,0,0,0,0,0,0,0
5425,none,0,0,0,0,0,0,0,0,0,0,0,0,0
5426,main,0,0,0,0,0,0,0,1,0,0,0,0,0
5427,none,0,0,0,0,0,0,0,0,0,0,0,0,0
5428,none,0,0,0,0,0,0,0,0,0,0,0,0,0
5429,none,0,0,0,0,0,0,0,0,0,0,0,0,0
5430,none,0,0,0,0,0,0,0,0,0,0,0,0,0
5431,none,0,0,0,0,0,0,0,0,0,0,0,0,0
5432,none,0,0,0,0,0,0,0,0,0,0,0,0,0
5433,none,0,0,0,0,0,0,0,0,0,0,0,0,0
5434,none,0,0,0,0,0,0,0,0,0,0,0,0,0
5435,none,0,0,0,0,0,0,0,0,0,0,0,0,0
5436,none,0,0,0,0,0,0,0,0,0,0,0,0,0
5437,none,0,0,0,0,0,0,0,0,0,0,0,0,0
5438,none,0,0,0,0,0,0,0,0,0,0,0,0,0
5439,none,0,0,0,0,0,0,0,0,0,0,0,0,0
5440,none,0,0,0,0,0,0,0,0,0,0,0,0,0
5441,none,0,0,0,0,0,0,0,0,0,0,0,0,0
5442,none,0,0,0,0,0,0,0,0,0,0,0,0,0
5443,none,0,0,0,0,0,0,0,0,0,0,0,0,0
5444,none,0,0,0,0,0,0,0,0,0,0,0,0,0
5445,none,0,0,0,0,0,0,0,0,0,0,0,0,0
5446,none,0,0,0,0,0,0,0,0,0,0,0,0,0
5447,none,0,0,0,0,0,0,0,0,0,0,0,0,0
5448,none,0,0,0,0,0,0,0,0,0,0,0,0,0
5449,none,0,0,0,0,0,0,0,0,0,0,0,0,0
5450,none,0,0,0,0,0,0,0,0,0,0,0,0,0
5451,none,0,0,0,0,0,0,0,0,0,0,0,0,0
5452,none,0,0,0,0,0,0,0,0,0,0,0,0,0
5453,none,0,0,0,0,0,0,0,0,0,0,0,0,0
5454,none,0,0,0,0,0,0,0,0,0,0,0,0,0
5455,main,0,0,0,0,0,0,1,0,0,0,0,0,0
5456,main,0,0,0,0,1,0,0,0,0,0,0,0,0
5457,none,0,0,0,0,0,0,0,0,0,0,0,0,0
5458,none,0,0,0,0,0,0,0,0,0,0,0,0,0
5459,none,0,0,0,0,0,0,0,0,0,0,0,0,0
5460,main,0,0,0,0,0,1,0,0,0,0,0,0,0
5461,main,0,0,0,1,0,0,0,0,0,0,0,0,0
5462,none,0,0,0,0,0,0,0,0,0,0,0,0,0
5463,none,0,0,0,0,0,0,0,0,0,0,0,0,0
5464,main,0,0,0,0,1,0,0,0,0,0,0,0,0
5465,main,0,0,0,0,0,0,0,0,0,1,0,0,0
5466,none,0,0,0,0,0,0,0,0,0,0,0,0,0
5467,none,0,0,0,0,0,0,0,0,0,0,0,0,0
5468,main,0,0,0,0,0,0,0,0,0,0,1,0,0
5469,main,0,0,0,0,0,0,0,1,0,0,0,0,0
5470,none,0,0,0,0,0,0,0,0,0,0,0,0,0
5471,none,0,0,0,0,0,0,0,0,0,0,0,0,0
5472,main,0,0,0,0,0,0,0,0,1,0,0,0,0
5473,main,0,0,1,0,0,0,0,0,0,0,0,0,0
5474,none,0,0,0,0,0,0,0,0,0,0,0,0,0
5475,none,0,0,0,0,0,0,0,0,0,0,0,0,0
5476,main,0,0,0,0,0,0,1,0,0,0,0,0,0
5477,main,1,0,0,0,0,0,0,0,0,0,0,0,0
5478,none,0,0,0,0,0,0,0,0,0,0,0,0,0
5479,none,0,0,0,0,0,0,0,0,0,0,0,0,0
5480,main,0,0,0,0,0,0,1,0,0,0,0,0,0
5481,main,0,0,0,0,0,0,0,0,0,0,1,0,0
5482,none,0,0,0,0,0,0,0,0,0,0,0,0,0
5483,none,0,0,0,0,0,0,0,0,0,0,0,0,0
5484,main,0,0,0,0,0,0,0,0,1,0,0,0,0
5485,main,0,0,0,0,0,0,0,0,0,1,0,0,0
5486,none,0,0,0,0,0,0,0,0,0,0,0,0,0
5487,none,0,0,0,0,0,0,0,0,0,0,0,0,0
5488,main,0,0,1,0,0,0,0,0,0,0,0,0,0
5489,main,0,0,0,1,0,0,0,0,0,0,0,0,0
5490,none,0,0,0,0,0,0,0,0,0,0,0,0,0
5491,none,0,0,0,0,0,0,0,0,0,0,0,0,0
5492,main,0,0,0,0,1,0,0,0,0,0,0,0,0
5493,main,0,0,0,0,0,0,0,0,0,1,0,0,0
5494,none,0,0,0,0,0,0,0,0,0,0,0,0,0
5495,none,0,0,0,0,0,0,0,0,0,0,0,0,0
5496,none,0,0,0,0,0,0,0,0,0,0,0,0,0
5497,none,0,0,0,0,0,0,0,0,0,0,0,0,0
5498,none,0,0,0,0,0,0,0,0,0,0,0,0,0
5499,none,0,0,0,0,0,0,0,0,0,0,0,0,0
5500,none,0,0,0,0,0,0,0,0,0,0,0,0,0
5501,none,0,0,0,0,0,0,0,0,0,0,0,0,0
5502,main,0,0,0,0,0,0,0,1,0,0,0,0,0
5503,main,0,0,0,0,0,0,0,1,0,0,0,0,0
5504,none,0,0,0,0,0,0,0,0,0,0,0,0,0
5505,main,0,0,0,0,0,0,0,0,0,0,0,1,0
5506,none,0,0,0,0,0,0,0,0,0,0,0,0,0
5507,main,0,0,0,0,1,0,0,0,0,0,0,0,0
5508,main,1,0,0,0,0,0,0,0,0,0,0,0,0
5509,main,0,0,0,0,0,0,0,1,0,0,0,0,0
5510,main,0,0,0,0,0,0,0,1,0,0,0,0,0
5511,main,0,0,0,0,0,0,0,1,0,0,0,0,0
5512,main,0,0,0,0,0,0,0,1,0,0,0,0,0
5513,main,0,0,0,0,1,0,0,0,0,0,0,0,0
5514,none,0,0,0,0,0,0,0,0,0,0,0,0,0
5515,none,0,0,0,0,0,0,0,0,0,0,0,0,0
5516,none,0,0,0,0,0,0,0,0,0,0,0,0,0
5517,none,0,0,0,0,0,0,0,0,0,0,0,0,0
5518,none,0,0,0,0,0,0,0,0,0,0,0,0,0
5519,none,0,0,0,0,0,0,0,0,0,0,0,0,0
5520,none,0,0,0,0,0,0,0,0,0,0,0,0,0
5521,none,0,0,0,0,0,0,0,0,0,0,0,0,0
5522,none,0,0,0,0,0,0,0,0,0,0,0,0,0
5523,none,0,0,0,0,0,0,0,0,0,0,0,0,0
5524,none,0,0,0,0,0,0,0,0,0,0,0,0,0
5525,none,0,0,0,0,0,0,0,0,0,0,0,0,0
5526,none,0,0,0,0,0,0,0,0,0,0,0,0,0
5527,none,0,0,0,0,0,0,0,0,0,0,0,0,0
5528,none,0,0,0,0,0,0,0,0,0,0,0,0,0
5529,none,0,0,0,0,0,0,0,0,0,0,0,0,0
5530,main,0,0,0,0,1,0,0,0,0,0,0,0,0
5531,main,0,0,0,0,1,0,0,0,0,0,0,0,0
5532,main,0,0,0,0,1,0,0,0,0,0,0,0,0
5533,main,0,0,0,0,1,0,0,0,0,0,0,0,0
5534,main,0,0,0,0,1,0,0,0,0,0,0,0,0
5535,main,0,0,0,0,1,0,0,0,0,0,0,0,0
5536,main,0,0,0,0,0,0,0,1,0,0,0,0,0
5537,main,0,0,0,0,0,0,0,1,0,0,0,0,0
5538,main,0,0,0,0,0,0,0,1,0,0,0,0,0
5539,main,0,0,0,0,0,0,1,0,0,0,0,0,0
5540,main,0,0,1,0,0,0,0,0,0,0,0,0,0
5541,main,0,0,0,0,1,0,0,0,0,0,0,0,0
5542,main,0,0,0,0,1,0,0,0,0,0,0,0,0
5543,main,0,0,0,0,1,0,0,0,0,0,0,0,0
5544,main,0,0,0,0,1,0,0,0,0,0,0,0,0
